gene_id,non_coding,mzt_gene_class,hourly_wave,utr,s8mers,s7mera1,s7merm8,s6mer,s6mero,target
ENSDARG00000026180,no,maternal_zygotic,4,ENSDARG00000026180:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000026183,no,maternal_zygotic,5,ENSDARG00000026183:UTR3,0,0,0,0,0,others
ENSDARG00000026185,no,maternal_zygotic,5,ENSDARG00000026185:UTR2,0,0,0,0,0,others
ENSDARG00000026198,no,maternal_zygotic,7,ENSDARG00000026198:UTR2,0,0,0,0,0,controls
ENSDARG00000026224,no,maternal_zygotic,6,ENSDARG00000026224:UTR3,0,0,0,1,0,known_target
ENSDARG00000026225,no,maternal_zygotic,5,ENSDARG00000026225:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000026236,no,zygotic,7,ENSDARG00000026236:UTR4,0,0,0,0,0,others
ENSDARG00000026296,no,zygotic,6,ENSDARG00000026296:UTR5,0,1,0,0,0,putative_targets
ENSDARG00000026338,no,maternal,not_assigned,ENSDARG00000026338:UTR2,0,0,0,0,0,others
ENSDARG00000026369,no,maternal_zygotic,5,ENSDARG00000026369:UTR4,0,0,0,0,0,controls
ENSDARG00000026448,no,maternal_zygotic,7,ENSDARG00000026448:UTR4,0,0,0,0,0,others
ENSDARG00000026453,no,maternal_zygotic,5,ENSDARG00000026453:UTR4,0,0,0,0,0,others
ENSDARG00000026454,no,maternal_zygotic,6,ENSDARG00000026454:UTR2,0,0,0,0,0,others
ENSDARG00000026476,no,maternal_zygotic,4,ENSDARG00000026476:UTR2,0,0,0,0,0,others
ENSDARG00000026482,no,maternal_zygotic,7,ENSDARG00000026482:UTR7,0,1,0,0,0,putative_targets
ENSDARG00000026484,no,maternal,not_assigned,ENSDARG00000026484:UTR2,0,0,0,2,0,putative_targets
ENSDARG00000026489,no,maternal_zygotic,4,ENSDARG00000026489:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000026519,no,maternal,not_assigned,ENSDARG00000026519:UTR4,0,0,1,1,0,known_target
ENSDARG00000026540,no,maternal_zygotic,5,ENSDARG00000026540:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000026577,no,maternal_zygotic,5,ENSDARG00000026577:UTR2,0,0,0,0,0,controls
ENSDARG00000026582,no,maternal_zygotic,5,ENSDARG00000026582:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000026595,no,maternal_zygotic,6,ENSDARG00000026595:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000026616,no,maternal,not_assigned,ENSDARG00000026616:UTR4,0,0,0,0,0,others
ENSDARG00000026629,no,maternal_zygotic,4,ENSDARG00000026629:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000026630,no,maternal,not_assigned,ENSDARG00000026630:UTR2,0,0,0,0,0,others
ENSDARG00000026634,no,maternal_zygotic,7,ENSDARG00000026634:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000026654,no,maternal_zygotic,not_assigned,ENSDARG00000026654:UTR8,0,0,0,0,0,others
ENSDARG00000026655,no,maternal_zygotic,6,ENSDARG00000026655:UTR4,0,0,0,0,0,others
ENSDARG00000026664,no,maternal_zygotic,5,ENSDARG00000026664:UTR2,0,0,0,0,0,others
ENSDARG00000026680,no,maternal,not_assigned,ENSDARG00000026680:UTR4,0,0,0,0,0,controls
ENSDARG00000026682,no,maternal,not_assigned,ENSDARG00000026682:UTR3,0,0,0,0,0,others
ENSDARG00000026712,no,maternal_zygotic,7,ENSDARG00000026712:UTR6,0,1,0,0,0,known_target
ENSDARG00000026723,no,maternal_zygotic,7,ENSDARG00000026723:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000026726,no,zygotic,5,ENSDARG00000026726:UTR5,0,0,0,0,0,others
ENSDARG00000026736,no,maternal,not_assigned,ENSDARG00000026736:UTR5,0,1,0,1,0,putative_targets
ENSDARG00000026766,no,maternal_zygotic,4,ENSDARG00000026766:UTR3,0,0,0,0,0,controls
ENSDARG00000026767,no,maternal_zygotic,6,ENSDARG00000026767:UTR2,0,0,0,0,0,others
ENSDARG00000026784,no,maternal_zygotic,4,ENSDARG00000026784:UTR4,0,1,0,1,0,putative_targets
ENSDARG00000026799,no,maternal,not_assigned,ENSDARG00000026799:UTR2,0,0,0,0,0,others
ENSDARG00000026801,no,maternal,not_assigned,ENSDARG00000026801:UTR3,0,0,0,0,0,controls
ENSDARG00000026811,no,maternal,not_assigned,ENSDARG00000026811:UTR4,0,0,0,0,0,others
ENSDARG00000026829,no,maternal,not_assigned,ENSDARG00000026829:UTR2,0,0,0,0,0,controls
ENSDARG00000026834,no,maternal,not_assigned,ENSDARG00000026834:UTR6,0,0,0,0,0,others
ENSDARG00000026839,no,maternal_zygotic,5,ENSDARG00000026839:UTR2,0,0,0,0,0,controls
ENSDARG00000026842,no,maternal_zygotic,4,ENSDARG00000026842:UTR3,0,0,0,0,0,others
ENSDARG00000026845,no,zygotic,5,ENSDARG00000026845:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000026862,no,maternal_zygotic,7,ENSDARG00000026862:UTR13,0,0,0,1,0,putative_targets
ENSDARG00000026865,no,maternal_zygotic,6,ENSDARG00000026865:UTR8,0,0,0,0,0,controls
ENSDARG00000026871,no,maternal,not_assigned,ENSDARG00000026871:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000026875,no,maternal,not_assigned,ENSDARG00000026875:UTR17,0,0,0,0,0,others
ENSDARG00000026892,no,maternal_zygotic,7,ENSDARG00000026892:UTR2,0,0,0,0,0,controls
ENSDARG00000026908,no,maternal_zygotic,6,ENSDARG00000026908:UTR4,0,0,0,0,0,others
ENSDARG00000026941,no,maternal,not_assigned,ENSDARG00000026941:UTR3,0,0,0,0,0,others
ENSDARG00000026967,no,maternal_zygotic,6,ENSDARG00000026967:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000026985,no,maternal_zygotic,4,ENSDARG00000026985:UTR4,0,0,0,0,0,others
ENSDARG00000027016,no,maternal,not_assigned,ENSDARG00000027016:UTR6,0,0,1,0,0,putative_targets
ENSDARG00000027046,no,maternal,not_assigned,ENSDARG00000027046:UTR5,0,0,0,0,0,controls
ENSDARG00000027078,no,maternal_zygotic,4,ENSDARG00000027078:UTR3,0,0,0,0,0,others
ENSDARG00000027088,no,zygotic,5,ENSDARG00000027088:UTR2,0,0,0,0,0,others
ENSDARG00000027099,no,maternal_zygotic,5,ENSDARG00000027099:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000027109,no,maternal_zygotic,5,ENSDARG00000027109:UTR3,0,0,0,0,0,others
ENSDARG00000027112,no,maternal_zygotic,5,ENSDARG00000027112:UTR3,0,0,0,0,0,controls
ENSDARG00000027131,no,zygotic,7,ENSDARG00000027131:UTR3,0,0,0,0,0,others
ENSDARG00000027141,no,maternal_zygotic,5,ENSDARG00000027141:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000027143,no,maternal_zygotic,7,ENSDARG00000027143:UTR4,0,0,0,0,0,controls
ENSDARG00000027154,no,maternal_zygotic,5,ENSDARG00000027154:UTR9,0,0,0,1,0,putative_targets
ENSDARG00000027169,no,maternal,not_assigned,ENSDARG00000027169:UTR2,0,0,0,0,0,others
ENSDARG00000027182,no,maternal_zygotic,7,ENSDARG00000027182:UTR2,0,0,0,0,0,others
ENSDARG00000027183,no,maternal_zygotic,7,ENSDARG00000027183:UTR2,0,0,0,0,0,others
ENSDARG00000027187,no,maternal_zygotic,4,ENSDARG00000027187:UTR3,0,0,0,0,0,others
ENSDARG00000027199,no,zygotic,7,ENSDARG00000027199:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000027200,no,maternal,not_assigned,ENSDARG00000027200:UTR2,0,0,0,0,0,others
ENSDARG00000027249,no,maternal_zygotic,4,ENSDARG00000027249:UTR2,0,0,0,3,0,putative_targets
ENSDARG00000027279,no,maternal_zygotic,5,ENSDARG00000027279:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000027316,no,maternal_zygotic,6,ENSDARG00000027316:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000027322,no,maternal_zygotic,7,ENSDARG00000027322:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000027345,no,maternal,not_assigned,ENSDARG00000027345:UTR2,0,0,0,0,0,others
ENSDARG00000027353,no,maternal,not_assigned,ENSDARG00000027353:UTR4,0,0,0,0,0,others
ENSDARG00000027357,no,maternal_zygotic,5,ENSDARG00000027357:UTR8,0,0,0,0,0,others
ENSDARG00000027391,no,maternal,not_assigned,ENSDARG00000027391:UTR4,0,0,0,0,0,others
ENSDARG00000027397,no,maternal_zygotic,6,ENSDARG00000027397:UTR3,0,0,0,0,3,putative_targets
ENSDARG00000027403,no,maternal_zygotic,5,ENSDARG00000027403:UTR5,0,0,0,0,0,controls
ENSDARG00000027418,no,maternal,not_assigned,ENSDARG00000027418:UTR4,0,0,0,0,0,controls
ENSDARG00000027428,no,maternal_zygotic,4,ENSDARG00000027428:UTR2,0,0,0,0,0,others
ENSDARG00000027461,no,maternal,not_assigned,ENSDARG00000027461:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000027465,no,maternal,not_assigned,ENSDARG00000027465:UTR4,0,0,0,0,0,others
ENSDARG00000027491,no,maternal,not_assigned,ENSDARG00000027491:UTR4,0,0,0,0,0,others
ENSDARG00000027495,no,maternal,not_assigned,ENSDARG00000027495:UTR3,0,0,0,0,0,controls
ENSDARG00000027500,no,maternal,not_assigned,ENSDARG00000027500:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000027501,no,maternal,not_assigned,ENSDARG00000027501:UTR3,0,0,1,1,1,putative_targets
ENSDARG00000027552,no,maternal,not_assigned,ENSDARG00000027552:UTR8,0,0,0,0,0,others
ENSDARG00000027586,no,maternal_zygotic,5,ENSDARG00000027586:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000027589,no,maternal_zygotic,5,ENSDARG00000027589:UTR3,0,0,0,0,0,others
ENSDARG00000027590,no,maternal_zygotic,5,ENSDARG00000027590:UTR5,0,0,0,0,0,controls
ENSDARG00000027595,no,maternal,not_assigned,ENSDARG00000027595:UTR3,0,0,0,0,0,others
ENSDARG00000027639,no,maternal,not_assigned,ENSDARG00000027639:UTR7,0,0,0,0,0,others
ENSDARG00000027649,no,maternal_zygotic,5,ENSDARG00000027649:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000027689,no,maternal,not_assigned,ENSDARG00000027689:UTR3,0,0,0,0,0,others
ENSDARG00000027734,no,maternal_zygotic,6,ENSDARG00000027734:UTR7,0,0,0,0,1,putative_targets
ENSDARG00000027738,no,maternal_zygotic,5,ENSDARG00000027738:UTR6,0,0,0,0,0,others
ENSDARG00000027744,no,zygotic,4,ENSDARG00000027744:UTR2,0,0,0,0,0,controls
ENSDARG00000027749,no,maternal_zygotic,5,ENSDARG00000027749:UTR2,0,0,0,0,0,others
ENSDARG00000027750,no,zygotic,7,ENSDARG00000027750:UTR5,0,0,0,0,0,others
ENSDARG00000027803,no,maternal_zygotic,7,ENSDARG00000027803:UTR4,0,0,0,0,0,others
ENSDARG00000027813,no,maternal_zygotic,7,ENSDARG00000027813:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000027825,no,maternal_zygotic,5,ENSDARG00000027825:UTR10,0,0,0,0,1,putative_targets
ENSDARG00000027826,no,maternal,not_assigned,ENSDARG00000027826:UTR4,0,0,0,0,0,others
ENSDARG00000027887,no,maternal,not_assigned,ENSDARG00000027887:UTR10,0,0,0,0,0,others
ENSDARG00000027899,no,maternal_zygotic,4,ENSDARG00000027899:UTR4,0,0,0,0,0,controls
ENSDARG00000027915,no,maternal,not_assigned,ENSDARG00000027915:UTR3,0,0,0,0,0,others
ENSDARG00000027916,no,maternal,not_assigned,ENSDARG00000027916:UTR5,0,0,0,0,0,controls
ENSDARG00000027938,no,maternal_zygotic,7,ENSDARG00000027938:UTR3,0,0,0,0,0,others
ENSDARG00000027966,no,maternal_zygotic,7,ENSDARG00000027966:UTR2,0,0,0,0,0,controls
ENSDARG00000027978,no,maternal_zygotic,4,ENSDARG00000027978:UTR1,0,0,0,0,0,others
ENSDARG00000028017,no,zygotic,4,ENSDARG00000028017:UTR4,1,0,0,0,0,putative_targets
ENSDARG00000028053,no,maternal,not_assigned,ENSDARG00000028053:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000028058,no,maternal,not_assigned,ENSDARG00000028058:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000028067,no,maternal,not_assigned,ENSDARG00000028067:UTR2,0,0,0,0,0,others
ENSDARG00000028071,no,maternal,not_assigned,ENSDARG00000028071:UTR3,0,0,0,0,0,controls
ENSDARG00000028082,no,maternal,not_assigned,ENSDARG00000028082:UTR2,0,0,0,0,0,others
ENSDARG00000028086,no,maternal_zygotic,5,ENSDARG00000028086:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000028087,no,maternal,not_assigned,ENSDARG00000028087:UTR4,0,0,0,0,0,others
ENSDARG00000028088,no,maternal,not_assigned,ENSDARG00000028088:UTR2,0,0,0,0,0,others
ENSDARG00000028096,no,zygotic,5,ENSDARG00000028096:UTR2,0,0,0,0,0,controls
ENSDARG00000028098,no,zygotic,7,ENSDARG00000028098:UTR5,0,0,0,0,0,controls
ENSDARG00000028106,no,maternal_zygotic,7,ENSDARG00000028106:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000028119,no,maternal_zygotic,4,ENSDARG00000028119:UTR2,0,0,0,0,0,others
ENSDARG00000028131,no,maternal,not_assigned,ENSDARG00000028131:UTR6,0,0,0,0,0,others
ENSDARG00000028159,no,maternal,not_assigned,ENSDARG00000028159:UTR5,0,0,0,0,0,others
ENSDARG00000028198,no,maternal_zygotic,4,ENSDARG00000028198:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000028201,no,maternal,not_assigned,ENSDARG00000028201:UTR5,0,0,0,0,0,controls
ENSDARG00000028228,no,maternal,not_assigned,ENSDARG00000028228:UTR6,0,0,0,2,1,putative_targets
ENSDARG00000028259,no,maternal,not_assigned,ENSDARG00000028259:UTR9,0,0,0,1,0,putative_targets
ENSDARG00000028295,no,maternal_zygotic,5,ENSDARG00000028295:UTR4,0,0,0,0,0,others
ENSDARG00000028321,no,maternal,not_assigned,ENSDARG00000028321:UTR2,0,0,0,0,2,putative_targets
ENSDARG00000028322,no,maternal,not_assigned,ENSDARG00000028322:UTR1,0,0,0,0,1,putative_targets
ENSDARG00000028327,no,maternal,not_assigned,ENSDARG00000028327:UTR2,0,0,0,0,0,others
ENSDARG00000028335,no,maternal_zygotic,4,ENSDARG00000028335:UTR13,0,0,0,0,0,others
ENSDARG00000028346,no,zygotic,6,ENSDARG00000028346:UTR2,0,0,0,0,0,controls
ENSDARG00000028367,no,maternal,not_assigned,ENSDARG00000028367:UTR3,0,0,0,0,0,others
ENSDARG00000028379,no,maternal_zygotic,6,ENSDARG00000028379:UTR2,0,0,0,0,0,others
ENSDARG00000028386,no,maternal,not_assigned,ENSDARG00000028386:UTR8,0,0,0,0,1,putative_targets
ENSDARG00000028401,no,maternal_zygotic,4,ENSDARG00000028401:UTR5,0,0,0,0,0,others
ENSDARG00000028431,no,maternal_zygotic,4,ENSDARG00000028431:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000028442,no,maternal,not_assigned,ENSDARG00000028442:UTR5,0,0,0,0,0,controls
ENSDARG00000028448,no,maternal,not_assigned,ENSDARG00000028448:UTR8,0,0,0,1,1,putative_targets
ENSDARG00000028475,no,maternal_zygotic,5,ENSDARG00000028475:UTR7,0,0,0,0,0,controls
ENSDARG00000028517,no,maternal,not_assigned,ENSDARG00000028517:UTR5,0,0,1,2,0,putative_targets
ENSDARG00000028523,no,maternal_zygotic,6,ENSDARG00000028523:UTR2,0,0,0,0,0,others
ENSDARG00000028533,no,maternal,not_assigned,ENSDARG00000028533:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000028539,no,maternal_zygotic,5,ENSDARG00000028539:UTR3,0,0,0,0,0,others
ENSDARG00000028542,no,maternal_zygotic,4,ENSDARG00000028542:UTR4,0,0,0,0,0,others
ENSDARG00000028546,no,maternal_zygotic,7,ENSDARG00000028546:UTR3,0,0,0,0,0,others
ENSDARG00000028559,no,maternal,not_assigned,ENSDARG00000028559:UTR3,0,0,0,0,0,controls
ENSDARG00000028581,no,maternal_zygotic,6,ENSDARG00000028581:UTR3,0,0,0,0,0,controls
ENSDARG00000028614,no,maternal_zygotic,5,ENSDARG00000028614:UTR7,0,0,0,0,0,others
ENSDARG00000028688,no,maternal_zygotic,6,ENSDARG00000028688:UTR2,0,0,0,0,0,others
ENSDARG00000028699,no,maternal_zygotic,5,ENSDARG00000028699:UTR2,0,0,0,0,0,controls
ENSDARG00000028715,no,maternal,not_assigned,ENSDARG00000028715:UTR2,0,0,0,0,0,others
ENSDARG00000028721,no,maternal_zygotic,5,ENSDARG00000028721:UTR6,0,0,0,2,1,known_target
ENSDARG00000028748,no,maternal_zygotic,6,ENSDARG00000028748:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000028784,no,maternal_zygotic,5,ENSDARG00000028784:UTR2,0,0,0,2,0,known_target
ENSDARG00000028848,no,maternal_zygotic,6,ENSDARG00000028848:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000028850,no,maternal,not_assigned,ENSDARG00000028850:UTR4,0,0,0,0,0,controls
ENSDARG00000028889,no,maternal,not_assigned,ENSDARG00000028889:UTR2,0,0,0,0,0,others
ENSDARG00000028894,no,maternal_zygotic,6,ENSDARG00000028894:UTR5,0,0,0,0,0,controls
ENSDARG00000028896,no,maternal,not_assigned,ENSDARG00000028896:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000028937,no,maternal,not_assigned,ENSDARG00000028937:UTR4,0,0,0,0,0,others
ENSDARG00000028957,no,zygotic,5,ENSDARG00000028957:UTR3,0,0,0,0,0,others
ENSDARG00000028971,no,maternal_zygotic,6,ENSDARG00000028971:UTR5,0,0,0,0,4,putative_targets
ENSDARG00000028976,no,maternal,not_assigned,ENSDARG00000028976:UTR6,0,0,0,0,0,others
ENSDARG00000028982,no,maternal_zygotic,6,ENSDARG00000028982:UTR1,0,0,0,0,0,others
ENSDARG00000029003,no,maternal_zygotic,5,ENSDARG00000029003:UTR2,0,0,0,0,0,controls
ENSDARG00000029011,no,maternal_zygotic,7,ENSDARG00000029011:UTR5,0,0,0,0,0,others
ENSDARG00000029018,no,zygotic,7,ENSDARG00000029018:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000029036,no,maternal,not_assigned,ENSDARG00000029036:UTR4,0,0,0,0,0,others
ENSDARG00000029043,no,maternal_zygotic,5,ENSDARG00000029043:UTR2,0,0,0,0,0,others
ENSDARG00000029045,no,maternal,not_assigned,ENSDARG00000029045:UTR2,0,0,0,0,0,others
ENSDARG00000029058,no,maternal_zygotic,4,ENSDARG00000029058:UTR2,0,0,0,0,0,others
ENSDARG00000029063,no,maternal,not_assigned,ENSDARG00000029063:UTR2,0,0,0,0,0,others
ENSDARG00000029064,no,maternal_zygotic,4,ENSDARG00000029064:UTR5,0,0,0,0,0,others
ENSDARG00000029071,no,maternal,not_assigned,ENSDARG00000029071,0,0,0,0,0,others
ENSDARG00000029072,no,maternal_zygotic,5,ENSDARG00000029072:UTR4,1,0,0,0,0,putative_targets
ENSDARG00000029075,no,maternal_zygotic,4,ENSDARG00000029075:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000029100,no,maternal_zygotic,7,ENSDARG00000029100:UTR2,0,0,0,0,0,others
ENSDARG00000029107,no,maternal_zygotic,7,ENSDARG00000029107:UTR4,0,0,0,0,0,controls
ENSDARG00000029133,no,maternal,not_assigned,ENSDARG00000029133:UTR4,0,1,0,0,1,putative_targets
ENSDARG00000029146,no,maternal,not_assigned,ENSDARG00000029146:UTR2,0,0,0,0,0,others
ENSDARG00000029150,no,maternal_zygotic,4,ENSDARG00000029150:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000029157,no,maternal_zygotic,6,ENSDARG00000029157:UTR3,0,0,0,0,0,others
ENSDARG00000029170,no,maternal,not_assigned,ENSDARG00000029170:UTR1,0,0,2,1,4,putative_targets
ENSDARG00000029215,no,maternal,not_assigned,ENSDARG00000029215:UTR3,1,0,0,0,0,putative_targets
ENSDARG00000029242,no,maternal,not_assigned,ENSDARG00000029242:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000029248,no,maternal_zygotic,4,ENSDARG00000029248:UTR2,0,0,0,0,0,controls
ENSDARG00000029252,no,maternal_zygotic,4,ENSDARG00000029252:UTR5,0,0,0,0,2,putative_targets
ENSDARG00000029290,no,zygotic,6,ENSDARG00000029290:UTR3,0,1,0,0,0,putative_targets
ENSDARG00000029291,no,maternal_zygotic,6,ENSDARG00000029291:UTR5,1,0,3,1,0,putative_targets
ENSDARG00000029292,no,maternal_zygotic,6,ENSDARG00000029292:UTR7,0,0,0,0,0,others
ENSDARG00000029305,no,maternal_zygotic,6,ENSDARG00000029305:UTR2,0,0,0,0,0,others
ENSDARG00000029307,no,maternal_zygotic,7,ENSDARG00000029307:UTR8,0,0,0,0,1,putative_targets
ENSDARG00000029331,no,maternal,not_assigned,ENSDARG00000029331:UTR3,0,0,0,0,0,others
ENSDARG00000029353,no,maternal,not_assigned,ENSDARG00000029353:UTR4,0,0,0,0,0,others
ENSDARG00000029356,no,maternal_zygotic,6,ENSDARG00000029356:UTR3,0,0,0,0,0,others
ENSDARG00000029402,no,maternal_zygotic,6,ENSDARG00000029402:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000029406,no,zygotic,5,ENSDARG00000029406:UTR2,0,0,0,0,0,others
ENSDARG00000029415,no,maternal,not_assigned,ENSDARG00000029415:UTR2,0,0,0,0,0,others
ENSDARG00000029432,no,maternal,not_assigned,ENSDARG00000029432:UTR2,0,0,0,0,0,others
ENSDARG00000029445,no,maternal_zygotic,4,ENSDARG00000029445:UTR5,0,0,0,0,0,controls
ENSDARG00000029461,no,maternal,not_assigned,ENSDARG00000029461,0,0,0,0,0,others
ENSDARG00000029472,no,maternal,not_assigned,ENSDARG00000029472:UTR1,0,0,0,0,1,putative_targets
ENSDARG00000029473,no,maternal,not_assigned,ENSDARG00000029473:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000029474,no,maternal,not_assigned,ENSDARG00000029474:UTR3,0,0,0,0,0,others
ENSDARG00000029479,no,maternal,not_assigned,ENSDARG00000029479:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000029500,no,maternal_zygotic,6,ENSDARG00000029500:UTR6,0,0,0,0,0,others
ENSDARG00000029510,no,maternal_zygotic,6,ENSDARG00000029510:UTR3,0,0,0,0,0,controls
ENSDARG00000029524,no,zygotic,6,ENSDARG00000029524:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000029533,no,maternal_zygotic,5,ENSDARG00000029533:UTR3,0,0,0,0,0,others
ENSDARG00000029556,no,maternal_zygotic,5,ENSDARG00000029556:UTR5,0,0,0,0,0,controls
ENSDARG00000029581,no,maternal,not_assigned,ENSDARG00000029581:UTR4,0,0,0,0,0,others
ENSDARG00000029587,no,maternal,not_assigned,ENSDARG00000029587:UTR7,0,0,0,0,0,others
ENSDARG00000029600,no,maternal_zygotic,5,ENSDARG00000029600:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000029609,no,maternal,not_assigned,ENSDARG00000029609:UTR4,0,0,0,0,0,others
ENSDARG00000029612,no,maternal_zygotic,6,ENSDARG00000029612:UTR2,0,0,0,0,0,controls
ENSDARG00000029615,no,maternal_zygotic,6,ENSDARG00000029615:UTR2,0,0,0,0,0,controls
ENSDARG00000029621,no,maternal_zygotic,7,ENSDARG00000029621:UTR5,0,0,0,0,0,others
ENSDARG00000029639,no,maternal,not_assigned,ENSDARG00000029639:UTR2,0,0,0,0,0,others
ENSDARG00000029660,no,maternal,not_assigned,ENSDARG00000029660:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000029663,no,maternal_zygotic,5,ENSDARG00000029663:UTR2,0,0,0,0,0,controls
ENSDARG00000029671,no,maternal_zygotic,7,ENSDARG00000029671:UTR2,0,0,0,0,0,others
ENSDARG00000029695,no,maternal,not_assigned,ENSDARG00000029695:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000029722,no,maternal_zygotic,4,ENSDARG00000029722:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000029724,no,maternal_zygotic,5,ENSDARG00000029724:UTR4,0,0,0,0,0,others
ENSDARG00000029729,no,maternal,not_assigned,ENSDARG00000029729:UTR6,0,0,0,0,0,others
ENSDARG00000029751,no,maternal,not_assigned,ENSDARG00000029751,0,0,0,0,0,others
ENSDARG00000029761,no,maternal,not_assigned,ENSDARG00000029761:UTR7,0,0,0,0,0,others
ENSDARG00000029764,no,maternal,not_assigned,ENSDARG00000029764:UTR8,0,0,0,0,0,others
ENSDARG00000029768,no,maternal_zygotic,6,ENSDARG00000029768:UTR3,0,0,1,0,1,putative_targets
ENSDARG00000029783,no,maternal_zygotic,5,ENSDARG00000029783:UTR5,0,0,1,1,0,putative_targets
ENSDARG00000029795,no,maternal,not_assigned,ENSDARG00000029795:UTR5,0,0,0,0,0,others
ENSDARG00000029818,no,maternal_zygotic,4,ENSDARG00000029818:UTR9,0,0,0,0,0,others
ENSDARG00000029832,no,zygotic,6,ENSDARG00000029832:UTR4,0,0,0,0,0,others
ENSDARG00000029848,no,maternal,not_assigned,ENSDARG00000029848:UTR2,1,0,0,0,1,putative_targets
ENSDARG00000029856,no,maternal_zygotic,5,ENSDARG00000029856:UTR4,0,0,0,0,0,controls
ENSDARG00000029885,no,maternal_zygotic,5,ENSDARG00000029885:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000029905,no,maternal,not_assigned,ENSDARG00000029905:UTR11,0,0,0,0,0,others
ENSDARG00000029911,no,maternal_zygotic,5,ENSDARG00000029911:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000029928,no,maternal,not_assigned,ENSDARG00000029928:UTR6,0,0,0,0,0,controls
ENSDARG00000029931,no,maternal_zygotic,6,ENSDARG00000029931:UTR2,0,0,0,0,0,others
ENSDARG00000029936,no,maternal,not_assigned,ENSDARG00000029936:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000029944,no,maternal_zygotic,4,ENSDARG00000029944:UTR9,0,0,0,0,1,putative_targets
ENSDARG00000029955,no,maternal,not_assigned,ENSDARG00000029955:UTR4,0,0,3,0,1,putative_targets
